Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8514751979,4WK714,MA,PAS,03/26/2017,40,4DSD,FORD,T,36630,15910,11710,20180488,0032,32,32,356191,T103,X,0826A,,NY,F,477,W 143rd St,,0,408,e2,,YYYYYYY,,,GREY,,0,,0,01,40-Fire Hydrant,,,
8535304691,HLP2138,NY,PAS,04/01/2017,37,4DSD,CHRYS,T,54070,42730,49130,20181013,0079,79,79,354093,T301,O,1055A,1045A,K,F,8,Kingston Ave,,0,408,h1,,Y,0830A,0700P,BK,,2015,340-3011,0,C,37-Expired Muni Meter,,,
4006881940,ENG1179,NY,PAS,01/12/2017,5,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,1000A,,MN,,,WB E 23RD ST @ 3RD A,VE,0,1111,C,T,,,,BK,,2014,,0,,BUS LANE VIOLATION,,,
8283051143,GBT5896,NY,PAS,11/16/2016,21,2DSD,ACURA,T,21125,12550,18340,20161108,0045,45,45,361107,T202,N,0846A,,BX,O,675,Co Op City Blvd,,0,408,d1,,Y,0830A,1000A,WH,,2004,,0,D 22,21-No Parking (street clean),,,
5093457784,DTZ584,SC,PAS,09/12/2016,7,SU,GMC,V,0,0,0,0,,0,0,0,,,1146A,,BK,,,ATLANTIC AVE (W/B) @,KINGSTON AVE,0,1111,D,T,,,,,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
8502766016,FYC5422,NY,PAS,02/23/2017,14,SUBN,HONDA,T,8980,0,0,20180531,0066,66,66,364018,T302,P,1256P,,K,I,S,48th St,50ft W/of Ft Hamilto,0,408,c,,YYYYYYY,,,BL,,2015,,0,43,14-No Standing,,,
8425516869,KDAE59,NJ,PAS,09/26/2016,21,PICK,GMC,T,18490,25390,27790,20160088,0019,19,19,363143,T103,Q,0910A,,NY,F,35,E 75th St,,0,408,d1,,Y  Y,0900A,1030A,WHITE,,0,,0,01 7,21-No Parking (street clean),,,
8373035606,2237891,ME,PAS,04/28/2017,66,TRLR,NS/OT,T,0,0,0,88880288,105,105,105,363546,T402,R,0327P,,Q,I,N,150th Rd,640ft E/of 149th Ave,0,408,k4,,,,,WHITE,,0,,0,Q,66-Detached Trailer,,,
8524465955,GUW5336,NY,PAS,05/06/2017,71,SUBN,CHEVR,T,0,0,0,20190120,0049,49,49,358605,T201,H,0927A,,BX,F,1046,Morris Park Ave,,0,408,j6,,YYYYYYY,,,RD,,2001,,0,08,71A-Insp Sticker Expired (NYS),,,
7779112068,HHK9419,NY,PAS,07/14/2016,21,SUBN,JEEP,T,23920,27900,29320,20160721,0052,52,52,363503,T201,H,1146A,,BX,F,3309,Decatur Ave,,0,408,d1,,Y  Y,1130A,0100P,BLACK,,0,,0,50 2,21-No Parking (street clean),,,
1422580209,GPF2056,NY,PAS,05/18/2017,21,SDN,KIA,S,36450,10610,10810,20171012,0032,32,0,686929,ME06,0000,1153A,,NY,F,211,WEST 134 ST,,0,408,D1,,YBBYBBB,1130A,0100P,TAN,0,1999,-,0,,,,,
4630361911,GSS8537,NY,PAS,02/06/2017,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1126A,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,WH,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8472268240,68460JT,NY,COM,12/20/2016,48,VAN,CHEVR,T,30490,37630,37690,20170228,0034,34,34,356491,T103,K,0106P,,NY,O,217,Sherman Ave,,0,408,e9,,,,,WH,,2005,,0,01 7,48-Bike Lane,,,
8472059900,7122734,NY,DLR,10/23/2016,11,4DSD,BMW,T,34910,10510,39,88888888,0018,18,18,345275,Manh,A,1135A,,NY,F,123,W 57th St,,0,408,c5,,YYYYYYY,,,BLUE,,0,,0,99 6,11-No Stand (exc hotel load),,,
4006405224,GJA9261,NY,PAS,09/21/2016,5,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0902A,,BX,,,SB WEBSTER AVE @ E 1,94TH ST,0,1111,C,T,,,,GY,,2011,,0,,BUS LANE VIOLATION,,,
8353021274,2BD1616,MD,PAS,02/18/2017,40,4DSD,DODGE,T,9540,40404,40404,20170988,111,111,111,364855,T401,J,0412P,,Q,O,40-21,41st Ave,,0,408,e2,,YYYYYYY,,,SILVE,,0,,5,43,40-Fire Hydrant,,,
1410713957,FPE3871,NY,PAS,07/02/2016,21,SDN,INFIN,S,26230,37130,37180,20170905,0067,67,0,980774,KN17,0000,0758A,,K,F,5309,CHURCH AVE,,0,408,D1,,YYYYYYB,0730A,0800A,GRAY,0,2007,-,0,,,,,
5093709906,HDV1961,NY,PAS,09/30/2016,7,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,0337P,,BK,,,CONEY ISLAND AVE (S/,B) @ DORCHESTER RD,0,1111,D,T,,,,GY,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
4624641607,39465MJ,NY,COM,10/07/2016,36,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,0745A,,QN,,,WB UNION TPK. 262 ST,- 255 ST,0,1180,B,T,,,,WH,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4626621790,FYD3046,NY,PAS,11/10/2016,36,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0822A,,BK,,,NB BAY PKWY @ 63RD S,T,0,1180,B,T,,,,GR,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4627245646,FXS9543,NY,PAS,11/22/2016,36,4DSD,KIA,V,0,0,0,0,,0,0,0,,,0110P,,QN,,,SB SPRINGFIELD BLVD,@ 143RD AVE,0,1180,B,T,,,,BK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4627668971,HAY8030,NY,PAS,12/01/2016,36,2DSD,BMW,V,0,0,0,0,,0,0,0,,,1156A,,BX,,,WB LAFAYETTE AVE @ H,UTCHINSON RIVER PKWY,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4623673686,GHM9826,NY,PAS,09/20/2016,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1014A,,BK,,,EB ATLANTIC AVE @ ES,SEX ST,0,1180,B,T,,,,GY,,1999,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8543160509,H66FND,NJ,PAS,05/19/2017,40,SUBN,BENTL,T,28830,14580,14630,88880088,0061,61,61,357747,T302,C,1035A,,K,O,2347,Coney Island Ave,,0,408,e2,,YYYYYYY,,,BLACK,,0,,0,33,40-Fire Hydrant,,,
5094348279,GMW1054,NY,PAS,11/25/2016,7,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0145P,,BK,,,REMSEN AVE (N/B) @ L,ENOX RD,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
1416710371,BJW0573,AZ,PAS,11/20/2016,14,SDN,BMW,P,34370,10610,10810,0,0014,14,14,936599,0014,0000,0150A,,NY,F,242,W 30 ST,,0,408,C,,BBBBBYY,0100A,0600A,BLK,0,0,-,0,,,,,
8511207648,EKU6217,NY,PAS,04/07/2017,40,SUBN,JEEP,T,36630,13610,29690,20180814,0030,30,30,361889,T103,AA,0743A,,NY,O,610,W 143rd St,,0,408,e2,,YYYYYYY,,,GR,,2005,,7,I,40-Fire Hydrant,,,
7013441363,YBNC50,NJ,PAS,12/28/2016,37,VAN,FORD,T,24890,18270,18290,20160088,0018,18,18,362564,T103,R,0215P,0151P,NY,F,845,Lexington Ave,,20161228,408,h1,,YYYYY,1000A,1000P,WHITE,,0,119-3061,0,15 7,37-Expired Muni Meter,,,
8297526770,GTM6841,NY,PAS,08/30/2016,21,SUBN,HONDA,T,72430,73150,46130,20170205,0072,72,72,333002,T302,M,0902A,,K,F,1292,Prospect Ave,,0,408,d1,,Y,0830A,1000A,GY,,2001,,0,J 32,21-No Parking (street clean),,,
4632174841,DLY3417,NY,PAS,03/28/2017,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,1140A,,ST,,,WB WILLOWBROOK RD BI,RCHARD AV - FOREST H,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4629456200,GKU5278,NY,PAS,01/11/2017,36,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0203P,,ST,,,NB RICHMND AV. LARED,O AV- LEVRETT AV,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8472256730,4FT956,MA,PAS,10/14/2016,46,4DSD,HONDA,T,29190,0,0,20180688,0034,34,34,356491,T103,K,1122A,,NY,I,W,Post Ave,65ft S/of W 207th St,0,408,f1,,,,,SILVE,,0,,0,01 7,46A-Double Parking (Non-COM),,,
7047942348,GHT4612,NY,PAS,03/28/2017,74,SUBN,JEEP,T,10590,20190,20490,20170716,110,110,110,362164,T401,X,0212A,,Q,F,108-31,48th Ave,,0,408,j2,,,,,BK,,1998,,0,W,74-Missing Display Plate,,,
8104025820,31669JY,NY,COM,11/03/2016,69,REFG,HINO,T,10910,34570,97880,20161130,0014,14,14,357711,T106,M,1137A,,NY,F,543,9th Ave,,0,408,h1,,Y,0700A,0400P,WH,,2013,,0,I 17,69-Failure to Disp Muni Recpt,,,
8293032613,GEK1252,NY,PAS,08/02/2016,14,SUBN,CHRYS,T,67530,35140,35110,20170228,0070,70,70,354174,T302,L,0725A,,K,O,305,Ocean Ave,,0,408,c,,YYYYY,0700A,0700P,BK,,2014,,0,C 32,14-No Standing,,,
8486259356,DFWU52,FL,PAS,03/24/2017,38,4DSD,HYUND,T,34870,10410,10510,20170088,0014,14,14,346192,T106,D,0933P,,NY,F,20,W 55th St,,0,408,h1,,YYYYY,0600P,1200A,BLUE,,0,,0,99,38-Failure to Display Muni Rec,,,
8206019110,FPJ2831,NY,PAS,09/27/2016,20,4DSD,HONDA,T,9090,8440,8590,20170905,114,114,114,356318,T401,J,0442P,,Q,O,34-38,38th St,,0,408,d,,YYYYY,0800A,0600P,GL,,0,,0,11-A,20A-No Parking (Non-COM),,,
7001448977,GUJ6859,NY,PAS,11/12/2016,70,4DSD,TOYOT,T,12690,0,0,20181028,108,108,108,361090,T401,R,0202P,,Q,I,E,60th St,45ft N/of Roosevelt,0,408,j3,,,,,SILVE,,2007,,0,41 4,70B-Impropr Dsply of Reg (NYS),,,
7157863108,HHU2069,NY,PAS,10/26/2016,37,SUBN,JEEP,T,50330,10270,8140,20180630,114,114,114,357800,T401,G,0238P,1214P,Q,F,29-24,Hoyt Ave South,,0,408,h1,,Y,0900A,0700P,GY,,2016,423-3126,0,29 4,37-Expired Muni Meter,,,
4625712415,GPD7665,NY,PAS,10/31/2016,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,0221P,,QN,,,SB BELL BV 73 AV - K,INGSBURY AV,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8436509869,27131MH,NY,COM,08/09/2016,14,VAN,FRUEH,T,18050,24890,10210,20161231,0017,17,17,351274,T503,A1,0631A,,NY,O,160,E 53rd St,,0,408,c,,YYYYYYY,,,WH,,2016,,0,17 7,14-No Standing,,,
8483881950,56565MB,NY,COM,05/10/2017,69,VAN,CHEVR,T,0,0,0,88880088,0013,13,13,363947,T102,I,0126P,,NY,F,297,3rd Ave,,0,408,h1,,YYYYY,0800A,0600P,WHITE,,2011,,0,A,69-Failure to Disp Muni Recpt,,,
7690792558,HCU3054,NY,PAS,03/06/2017,38,4DSD,ACURA,T,0,0,0,20180903,0069,69,69,361859,T302,G,1201P,,K,I,,Other-See Comments,canarsie lot,0,408,h1,,Y,0600A,1000P,SILVE,,2008,,0,39,38-Failure to Display Muni Rec,,,
4625543083,HLM5262,NY,PAS,10/20/2016,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0138P,,BK,,,EB LINDEN BLVD @ ROC,KAWAY AVE,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7645585365,HKB1593,NY,PAS,12/01/2016,37,4DSD,CHEVR,T,13190,9140,61090,20180829,108,108,108,358941,T401,H,0256P,0231P,Q,F,39-18,63rd St,,20161201,408,h1,,Y,0800A,0700P,GY,,2004,420-3063,0,11 4,37-Expired Muni Meter,,,
8129067420,D3CBW,FL,PAS,08/15/2016,40,4DSD,BMW,T,35420,66720,59720,20161088,0043,43,43,359331,T201,M,0818A,,BX,F,1961,Gildersleeve Ave,,0,408,e2,,YYYYYYY,,,BLACK,,0,,4,43 2,40-Fire Hydrant,,,
8504995379,37178MH,NY,COM,06/19/2017,20,VAN,DODGE,T,14910,0,0,20170930,0001,1,1,357360,T105,J,0852A,,NY,I,S,Charlton St,20ft E/of Varick St,0,408,d,,YYYYY,0800A,0600P,WH,,2016,,0,018,20-No Parking (Com Plate),,,
8106024179,AP501F,NJ,PAS,10/24/2016,84,REFG,PETER,T,13610,34290,34310,88888888,0013,13,13,359592,Manh,A,0719A,,NY,F,1150,Broadway,,0,408,k7,,,,,WHITE,,0,,0,G 17,84-Platform lifts in low posit,,,
8484553322,GUJ9172,NY,PAS,12/05/2016,64,SUBN,TOYOT,T,17770,25390,27790,20181124,0014,14,14,346109,T106,A,0319P,1200P,NY,F,34,E 39th St,,0,408,C8,,YYYYYYY,,,RD,,2015,,0,99 6,"64-No STD Ex Con/DPL, D/S Dec",,,
8554009514,HAL4355,NY,PAS,06/14/2017,20,4DSD,CADIL,T,5890,0,0,20171112,114,114,114,365339,T401,N,0207P,,Q,I,N,13th St,20ft E/of 38th Ave,0,408,d,,YYYYY,0800A,0600P,BK,,2006,,0,O,20A-No Parking (Non-COM),,,
1401803910,GXT1110,NY,PAS,07/10/2016,40,SDN,NISSA,P,81530,73690,67030,20170419,0071,71,71,956196,0071,0000,0145A,,K,F,302,STERLING ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2012,-,0,,,,,
8550920083,MWL191,SC,PAS,06/16/2017,21,4DSD,ME/BE,T,67530,56440,14030,20171088,0070,70,70,355147,T302,M,0846A,,K,O,1360,Ocean Ave,,0,408,d1,,Y  Y,0830A,1000A,BLACK,,0,,0,F,21-No Parking (street clean),,,
8486852092,BKU535,SC,PAS,11/25/2016,21,SUBN,TOYOT,T,45690,67690,52690,88880088,110,110,110,345451,T401,H,1204P,,Q,F,42-40,Forley St,,0,408,d1,,Y,1130A,0100P,OTHER,,0,,0,12-P,21-No Parking (street clean),,,
1414662397,12399MG,NY,COM,09/26/2016,46,DELV,FRUEH,P,10810,36050,36070,20161031,0028,28,28,959706,0028,0000,0238P,,NY,F,2122,8TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2016,-,0,,,,,
7846787792,17191MC,NY,COM,09/06/2016,42,VAN,FORD,T,34510,10510,13610,20180531,0014,14,14,350424,T106,I,0159P,,NY,F,104,W 37th St,,0,408,h1,,YYYYY,0600A,0700P,GY,,2008,145-3128,0,87 6,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
8477965353,20318TC,NY,TRC,03/24/2017,47,TRAC,KENWO,T,10510,34350,34370,20180331,0014,14,14,361376,T102,H,0934A,,NY,F,842,6th Ave,,0,408,l2,,Y,0700A,0700P,WH,,2007,,0,10,47-Double PKG-Midtown,,,
1412268930,91661MC,NY,COM,08/16/2016,45,VAN,WORK,P,10210,17390,17410,0,0013,13,13,901431,0013,0000,1236P,,NY,F,247,3 AVE,,0,408,E1,,BBBBBBB,ALL,ALL,BRN,0,2012,-,0,,,,,
8421520167,70144MG,NY,COM,12/10/2016,38,VAN,CHEVR,T,10110,18610,18630,20170131,0019,19,19,363143,T103,Q,0854A,,NY,F,1574,2nd Ave,,0,408,h1,,Y,0830A,0700P,WH,,2001,,0,01 7,38-Failure to Display Muni Rec,,,
7355572490,48768JZ,NY,COM,12/07/2016,14,VAN,FORD,T,25390,18930,18950,88888888,0023,23,23,362252,T103,C,1205P,,NY,F,1428,Madison Ave,,0,408,c,,YYYYYYY,,,WHITE,,2009,,0,59 7,14-No Standing,,,
8485001205,25434MB,NY,COM,12/14/2016,14,PICK,DODGE,T,34470,10410,10510,20180228,0014,14,14,331220,T102,A,0948A,,NY,F,5,W 35th St,,0,408,c,,YYYYY,0800A,1000A,WH,,2014,,0,C 17,14-No Standing,,,
8147588859,HJR6157,NY,PAS,01/13/2017,21,2DSD,NISSA,T,70530,23230,23930,20180310,0083,83,83,357358,T301,M,0815A,,K,F,2,Pilling St,,0,408,d1,,Y  Y,0800A,0930A,RD,,2009,,0,V,21-No Parking (street clean),,,
5095118440,GTC1972,NY,PAS,01/24/2017,7,SUBN,GEO,V,0,0,0,0,,0,0,0,,,0355P,,BK,,,CLASSON AVE (N/B) @,FLUSHING AVE,0,1111,D,T,,,,WH,,1996,,0,,FAILURE TO STOP AT RED LIGHT,,,
8531112552,FDY6695,NY,PAS,05/08/2017,71,4DSD,FORD,T,0,0,0,20181101,0048,48,48,365356,T201,Q,1258P,,BX,F,2350,Arthur Ave,,0,408,j6,,YYYYYYY,,,BK,,2011,,0,34,71A-Insp Sticker Expired (NYS),,,
4632854220,FEW2804,NY,PAS,04/21/2017,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0120P,,BK,,,SB FLATBUSH AVE @ FL,ATLANDS AVE,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4632102740,CEX6384,NY,PAS,03/24/2017,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0242P,,BK,,,WB LINDEN BLVD @ LIN,COLN AVE,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8277041020,GZR3681,NY,PAS,09/25/2016,71,4DSD,HONDA,T,25630,0,0,20170811,0001,1,1,362224,T105,D,0238P,,NY,I,S,Maiden Ln,20ft E/of Water St,0,408,j6,,YYYYYYY,,,GY,,2012,,0,009,71A-Insp Sticker Expired (NYS),,,
8485225168,AK771E,NJ,PAS,05/03/2017,47,DELV,INTER,T,10010,17510,17530,88880088,0013,13,13,359592,T102,A,0831A,,NY,O,462,1st Ave,,0,408,l2,,Y,0700A,0700P,GREEN,,0,,0,C,47-Double PKG-Midtown,,,
8530463298,T81FVR,NJ,PAS,04/15/2017,38,SUBN,LEXUS,T,27270,46920,40220,88880088,0048,48,48,361339,T201,F,0444P,,BX,O,565,E 187th St,,0,408,h1,,Y,0830A,0700P,WHITE,,0,,0,36,38-Failure to Display Muni Rec,,,
1421404140,61923MH,NY,COM,05/16/2017,46,DELV,FORD,P,10010,18810,18820,0,0019,19,19,959446,0019,0000,0428P,0427P,NY,O,1758,1ST AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
4633776848,DZR9890,NY,PAS,05/12/2017,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1001A,,BK,,,EB ATLANTIC AVE @ ES,SEX ST,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8555710637,HFR3788,NY,PAS,06/03/2017,38,4DSD,BUICK,T,9090,0,0,20180424,114,114,114,363971,T401,K,0955A,,Q,I,E,38th St,50ft N/of Broadway,0,408,h1,,Y,0900A,0700P,TN,,1997,,0,26,38-Failure to Display Muni Rec,,,
8491664877,443LC,FL,PAS,02/22/2017,40,SUBN,BMW,T,19530,78930,78935,20170488,0090,90,90,363998,T301,C,0748A,,K,F,452,Berry St,,0,408,e2,,YYYYYYY,,,BLACK,,0,,5,12,40-Fire Hydrant,,,
8486634611,HHN7295,NY,PAS,03/31/2017,21,SUBN,LEXUS,T,10090,9840,59990,20180804,108,108,108,361383,T401,L,0933A,,Q,F,43-47,44th St,,0,408,d1,,Y,0900A,1030A,WH,,2012,,0,H-AM,21-No Parking (street clean),,,
8504825905,S64GKS,NJ,PAS,04/24/2017,38,SUBN,ACURA,T,44890,16850,32580,88880088,0001,1,1,363571,T105,D,0616P,,NY,F,132,W Broadway,,0,408,h1,,Y,0800A,0700P,WHITE,,0,,0,040,38-Failure to Display Muni Rec,,,
1407781698,GMH5164,NY,PAS,04/07/2017,20,SUBN,MINI,P,25600,35780,13290,20180413,107,107,107,958846,0107,0000,0208A,,Q,F,60-17H,194 ST,,0,408,D,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,
8484851461,PEZ1867,MN,PAS,11/26/2016,19,DELV,INTER,T,24890,17770,17790,0,0017,17,17,346409,T106,A,0922A,1200P,NY,O,353,Lexington Ave,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,99 6,19-No Stand (bus stop),,,
8528957299,13FG55,MA,PAS,04/07/2017,20,SUBN,FORD,T,31820,12550,8020,20170088,0041,41,41,364833,T201,L,0204P,,BX,O,941,Faile St,,0,408,d,,YYYYY,0700A,0400P,BLACK,,0,,0,15,20A-No Parking (Non-COM),,,
8465516674,591067,RI,PAS,10/14/2016,14,4DSD,VOLKS,T,51590,24090,24240,20160088,107,107,107,340127,T402,N,0712A,,Q,O,161-51,Jewel Ave,,0,408,c,,YYYYY,0700A,0400P,WHITE,,0,,0,G 42,14-No Standing,,,
8239544563,GYF9711,NY,PAS,12/20/2016,20,SUBN,ACURA,T,45450,40404,40404,20170710,102,102,102,353083,T402,L,0639A,,Q,F,85,Forbell St,,0,408,d,,YYYYYYY,,,BL,,2016,,0,T 42,20A-No Parking (Non-COM),,,
7177027014,HKB6427,NY,PAS,02/24/2017,71,4DSD,MAZDA,T,39500,18800,24650,20180908,120,120,120,355111,T303,X,0918A,,R,F,93,Monroe Ave,,0,408,j6,,YYYYYYY,,,BL,,2003,,0,01-A,71A-Insp Sticker Expired (NYS),,,
7057128885,381564,DE,PAS,11/02/2016,19,4DSD,TOYOT,T,34610,0,0,20170388,0018,18,18,361290,T506,F,0339P,,NY,I,S,W 42nd St,45ft E/of Broadway,0,408,c3,,YYYYYYY,,,GREY,,0,,0,01 6,19-No Stand (bus stop),,,
8194030602,CML9030,NY,PAS,07/11/2016,21,SUBN,NISSA,T,7090,7740,8140,20170601,114,114,114,357710,T401,A,0904A,,Q,F,29-16,24th Ave,,0,408,d1,,Y,0830A,1000A,BLACK,,2013,,0,34 4,21-No Parking (street clean),,,
8075054155,GRV2493,NY,PAS,08/13/2016,21,SUBN,HYUND,T,10210,19070,19090,20170531,0023,23,23,356262,T103,I,0813A,,NY,O,1910,3rd Ave,,0,408,d1,,Y,0800A,0830A,BL,,2009,,0,12 7,21-No Parking (street clean),,,
7040703968,N22GRF,NJ,PAS,11/03/2016,21,4DSD,VOLKS,T,33530,35680,67530,88888888,0070,70,70,358575,T302,Q,1235P,,K,F,1901,Dorchester Rd,,0,408,d1,,Y,1130A,0100P,BLACK,,0,,0,S 32,21-No Parking (street clean),,,
7719095560,52824MC,NY,COM,07/05/2016,16,VAN,FORD,T,18430,45590,16400,20170831,0019,19,19,363062,T103,BB,0918A,0834A,NY,F,524,E 72nd St,,0,408,k2,,YYYYY,0700A,0700P,WHITE,,2013,,0,52 7,16-No Std (Com Veh) Com Plate,,,
7718294997,GGK6604,NY,PAS,09/30/2016,71,4DSD,ME/BE,T,14880,35380,35430,20170610,0061,61,61,355667,T302,C,1035A,,K,F,1303,Avenue Z,,0,408,j6,,YYYYYYY,,,WH,,2015,,0,46 3,71A-Insp Sticker Expired (NYS),,,
8330532835,GFR1259,NY,PAS,12/01/2016,71,SUBN,DODGE,T,65162,40404,40404,20170414,104,104,104,362584,T402,M,0724A,,Q,O,21-49,Tonsor St,,0,408,j6,,YYYYYYY,,,WH,,1996,,0,C 42,71A-Insp Sticker Expired (NYS),,,
1418677735,XERL84,NJ,PAS,03/09/2017,18,DELV,DODGE,P,13610,30790,29290,0,0001,1,406,927438,0406,0000,0123P,,NY,F,529,BWAY,,0,408,F4,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
7958664096,HJL2716,NY,PAS,12/26/2016,40,4DSD,HONDA,T,16400,45050,18600,20180706,121,121,121,363098,T303,E,0122P,,R,F,61,Arlington Ave,,0,408,e2,,YYYYYYY,,,BLACK,,2016,,6,05-A,40-Fire Hydrant,,,
4625059288,GZJ8527,NY,PAS,10/13/2016,36,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,0146P,,BK,,,WB FLATLANDS AVE @ E,77TH ST,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8479900260,T713436C,NY,OMT,11/18/2016,9,SUBN,TOYOT,T,17730,10210,0,0,0014,14,14,364909,T102,K,0157P,1200P,NY,X,,E 37th St,3rd Ave,0,408,e1,,YYYYYYY,,,BK,,2016,,0,09 6,09-Blocking the Box,,,
4006508827,24873MG,NY,COM,10/12/2016,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,1111A,,BK,,,SB UTICA AVE @ WINTH,ROP ST,0,1111,C,T,,,,WH,,2013,,0,,BUS LANE VIOLATION,,,
8066031208,55024MB,NY,COM,12/21/2016,46,VAN,WORKH,T,31190,37190,37210,88888888,0033,33,33,357097,T103,J,1218P,,NY,F,1228,St Nicholas Ave,,0,408,F1,,,,,BROWN,,2011,,0,17 7,46B-Double Parking (Com-100Ft),,,
8343026421,GSS6502,NY,PAS,09/06/2016,40,4DSD,TOYOT,T,0,0,0,20180818,0088,88,88,330978,T301,A,0343P,,K,I,W,Skillman St,300ft S/of Flushing,0,408,e2,,YYYYYYY,,,WHITE,,2007,,5,10 3,40-Fire Hydrant,,,
1422375122,HCT4550,NY,OMT,05/19/2017,71,SDN,SUBAR,S,50720,45120,10990,0,0043,43,0,875248,BX09,0000,0955A,,BX,F,872,METCALF AVE,,0,408,J3,,BYBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
8520171096,FPE6209,NY,PAS,04/15/2017,21,SUBN,NISSA,T,13610,37070,37090,20170706,0033,33,33,362630,T103,M,0817A,,NY,F,3954,Broadway,,0,408,d1,,Y,0800A,0830A,GY,,2004,,0,CCC,21-No Parking (street clean),,,
8192513804,70229JY,NY,COM,08/04/2016,50,DELV,HINO,T,0,0,0,20160831,114,114,114,361090,T401,R,1214P,,Q,I,N,Ditmars Blvd,0ft E/of 36th St,0,408,e5,,,,,WH,,2008,,0,35 4,50-Crosswalk,,,
8552652330,GBJ1668,NY,PAS,05/10/2017,74,SUBN,ME/BE,T,0,0,0,20180906,115,115,115,332944,T401,O,0251P,,Q,O,24-02,88th St,,0,408,j2,,YYYYYYY,,,GY,,2011,,0,T,74-Missing Display Plate,,,
4627513781,HFJ3860,NY,PAS,11/28/2016,36,SUBN,SATUR,V,0,0,0,0,,0,0,0,,,1241P,,BK,,,EB KINGS HWY @ E 23R,D ST,0,1180,B,T,,,,GR,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8479900271,T687292C,NY,OMT,11/18/2016,9,4DSD,TOYOT,T,17730,10210,0,20161231,0017,17,17,364909,T102,K,0209P,1200P,NY,X,,E 37th St,3rd Ave,0,408,e1,,YYYYYYY,,,BK,,2016,,0,09 6,09-Blocking the Box,,,
